condition,leader,repetition,player,ioi0,ioi1,ioi2,ioi3,ioi4,ioi5,ioi6,ioi7,ioi8,ioi9,ioi10,ioi11,ioi12,ioi13,ioi14,ioi15,ioi16,ioi17,ioi18,ioi19,ioi20,ioi21,ioi22,ioi23,ioi24,ioi25,ioi26,ioi27,ioi28,ioi29,ioi30,ioi31,ioi32,ioi33,ioi34,ioi35,ioi36,ioi37,ioi38,ioi39,ioi40,ioi41,ioi42,ioi43,ioi44,ioi45
DP,VN1,10,VN2,250.0,269.99999999999955,250.0,260.0000000000016,239.99999999999844,260.0000000000016,250.0,229.99999999999864,280.00000000000114,240.00000000000023,250.0,250.0,269.9999999999978,250.0,260.0000000000016,230.00000000000043,259.999999999998,230.00000000000043,260.0000000000016,250.0,219.99999999999886,280.00000000000114,230.00000000000043,259.999999999998,250.0,269.99999999999955,240.000000000002,239.99999999999844,250.0,240.000000000002,250.0,300.0000000000007,159.9999999999966,280.00000000000114,250.0,240.000000000002,219.99999999999886,280.00000000000114,259.999999999998,240.000000000002,259.999999999998,240.000000000002,259.999999999998,240.000000000002,250.0,250.0
DP,VN1,10,VA,270.00000000000136,259.9999999999998,240.00000000000023,259.9999999999998,269.99999999999955,240.00000000000023,259.9999999999998,250.0,250.0,230.00000000000043,259.9999999999998,240.00000000000023,309.99999999999875,210.00000000000085,250.0,239.99999999999844,260.0000000000016,239.99999999999844,240.000000000002,250.0,269.99999999999955,219.99999999999886,250.0,240.000000000002,250.0,259.999999999998,240.000000000002,269.99999999999955,250.0,239.99999999999844,250.0,230.00000000000043,250.0,260.0000000000016,239.99999999999844,250.0,260.0000000000016,230.00000000000043,229.99999999999687,246.6670000000022,283.33299999999895,240.000000000002,259.999999999998,250.0,260.0000000000016,219.99999999999886
DP,VN1,10,VC,230.00000000000043,250.0,259.9999999999998,240.00000000000023,269.99999999999955,230.00000000000043,259.9999999999998,240.00000000000023,290.0000000000009,250.0,229.99999999999864,290.0000000000009,280.00000000000114,209.9999999999973,260.0000000000016,250.0,250.0,239.99999999999844,260.0000000000016,239.99999999999844,270.0000000000031,219.99999999999886,239.99999999999844,269.99999999999955,230.00000000000043,250.0,250.0,220.00000000000242,250.0,289.99999999999915,239.99999999999844,300.0000000000007,199.9999999999993,240.000000000002,209.9999999999973,290.00000000000273,250.0,209.9999999999973,240.000000000002,259.999999999998,260.0000000000016,269.99999999999955,219.99999999999886,270.0000000000031,250.0,269.99999999999955
DP,VN1,11,VN1,259.9999999999998,199.9999999999993,310.0000000000005,250.0,230.00000000000043,240.00000000000023,269.99999999999955,240.00000000000023,279.9999999999994,210.00000000000085,279.9999999999994,259.9999999999998,260.0000000000016,259.999999999998,260.0000000000016,259.999999999998,240.000000000002,210.00000000000085,289.99999999999915,210.00000000000085,289.99999999999915,230.00000000000043,250.0,239.99999999999844,269.99999999999955,230.00000000000043,230.00000000000043,280.00000000000114,250.0,259.999999999998,230.00000000000043,250.0,250.0,240.000000000002,279.9999999999976,220.00000000000242,239.99999999999844,250.0,250.0,239.99999999999844,220.00000000000242,259.999999999998,298.8890000000026,221.11099999999695,220.00000000000242,289.99999999999915
DP,VN1,11,VN2,269.99999999999955,209.9999999999991,290.0000000000009,259.9999999999998,250.0,230.00000000000043,240.00000000000023,281.0199999999998,228.97999999999996,269.99999999999955,259.9999999999998,310.0000000000005,220.00000000000063,250.0,250.0,239.99999999999844,250.0,260.0000000000016,250.0,269.99999999999955,230.00000000000043,259.999999999998,240.000000000002,239.99999999999844,269.99999999999955,250.0,199.9999999999993,270.0000000000031,250.0,219.99999999999886,280.00000000000114,250.0,250.0,250.0,229.99999999999687,260.0000000000016,239.99999999999844,240.000000000002,210.00000000000085,289.99999999999915,250.0,250.0,239.99999999999844,260.0000000000016,239.99999999999844,269.99999999999955
DP,VN1,11,VA,269.99999999999955,259.9999999999998,240.00000000000023,259.9999999999998,259.9999999999998,250.0,270.00000000000136,239.99999999999844,250.0,240.00000000000023,270.00000000000136,229.99999999999864,260.0000000000016,250.0,269.99999999999955,259.999999999998,250.0,240.000000000002,259.999999999998,240.000000000002,259.999999999998,240.000000000002,239.99999999999844,260.0000000000016,198.2539999999986,281.7460000000018,239.99999999999844,269.99999999999955,250.0,230.00000000000043,250.0,280.00000000000114,189.99999999999773,260.0000000000016,260.0000000000016,250.0,259.999999999998,199.9999999999993,290.00000000000273,219.99999999999886,239.99999999999844,260.0000000000016,259.999999999998,250.0,260.0000000000016,239.99999999999844
DP,VN1,11,VC,240.00000000000023,250.0,209.9999999999991,300.0000000000007,240.00000000000023,259.9999999999998,240.00000000000023,230.00000000000043,339.9999999999999,209.9999999999991,220.00000000000063,279.9999999999994,250.00000000000176,258.4579999999974,251.5420000000006,260.0000000000016,269.99999999999955,239.99999999999844,210.00000000000085,280.00000000000114,269.99999999999955,239.99999999999844,290.00000000000273,189.99999999999773,269.99999999999955,250.0,280.00000000000114,179.99999999999972,260.0000000000016,279.9999999999976,240.000000000002,219.99999999999886,239.99999999999844,280.00000000000114,219.99999999999886,290.00000000000273,239.99999999999844,250.0,240.000000000002,229.99999999999687,262.24500000000006,237.75499999999994,238.2540000000013,232.19999999999885,279.5459999999998,300.95200000000233
DP,VN1,12,VN1,230.00000000000043,240.00000000000023,279.9999999999994,269.99999999999955,220.00000000000063,269.99999999999955,259.9999999999998,230.00000000000043,259.9999999999998,259.9999999999998,230.00000000000043,250.0,250.0,259.9999999999998,240.000000000002,250.0,239.99999999999844,210.00000000000085,269.99999999999955,259.999999999998,240.000000000002,259.999999999998,230.00000000000043,260.0000000000016,239.99999999999844,220.00000000000242,219.99999999999886,269.99999999999955,260.0000000000016,250.0,250.0,219.99999999999886,199.9999999999993,280.00000000000114,250.0,230.00000000000043,250.0,239.99999999999844,269.99999999999955,220.00000000000242,239.99999999999844,239.99999999999844,260.0000000000016,230.00000000000043,259.999999999998,240.000000000002
DP,VN1,12,VN2,230.00000000000043,269.99999999999955,230.00000000000043,279.9999999999994,210.00000000000085,269.99999999999955,230.00000000000043,269.99999999999955,259.9999999999998,230.00000000000043,250.0,250.0,240.00000000000023,259.9999999999998,239.99999999999844,230.00000000000043,260.0000000000016,239.99999999999844,280.00000000000114,239.99999999999844,240.000000000002,250.0,230.00000000000043,239.99999999999844,219.99999999999886,290.00000000000273,199.9999999999993,269.99999999999955,239.99999999999844,210.00000000000085,230.00000000000043,280.00000000000114,300.0000000000007,189.99999999999773,260.0000000000016,219.99999999999886,260.0000000000016,230.00000000000043,209.9999999999973,290.00000000000273,229.99999999999687,260.0000000000016,230.00000000000043,259.999999999998,240.000000000002,259.999999999998
DP,VN1,12,VA,269.99999999999955,240.00000000000023,250.0,250.0,259.9999999999998,250.0,230.00000000000043,269.99999999999955,230.00000000000043,230.00000000000043,259.9999999999998,250.0,250.0,240.00000000000023,260.0000000000016,250.0,250.0,250.0,219.99999999999886,250.0,239.99999999999844,240.000000000002,259.999999999998,240.000000000002,250.0,289.99999999999915,188.02699999999817,214.78500000000267,217.18800000000016,299.99999999999716,240.000000000002,250.0,230.00000000000043,239.99999999999844,260.0000000000016,239.99999999999844,240.000000000002,250.0,219.99999999999886,239.99999999999844,213.31100000000092,286.68899999999906,240.000000000002,239.99999999999844,230.00000000000043,269.99999999999955
DP,VN1,12,VC,240.00000000000023,240.00000000000023,210.00000000000085,289.99999999999915,250.0,199.9999999999993,300.0000000000007,210.00000000000085,309.99999999999875,230.00000000000043,259.9999999999998,230.00000000000043,259.9999999999998,252.69800000000055,237.30199999999968,250.0,239.99999999999844,260.0000000000016,230.00000000000043,269.99999999999955,250.0,190.00000000000128,269.99999999999955,219.99999999999886,300.0000000000007,230.00000000000043,219.99999999999886,219.99999999999886,300.0000000000007,230.00000000000043,250.0,239.99999999999844,250.0,230.00000000000043,240.000000000002,239.99999999999844,250.0,230.00000000000043,199.9999999999993,300.0000000000007,240.000000000002,239.99999999999844,239.99999999999844,260.0000000000016,230.00000000000043,280.00000000000114
NR,VN1,1,VN1,240.00000000000023,220.00000000000063,229.99999999999864,250.0,190.00000000000128,219.99999999999886,210.00000000000085,229.99999999999864,220.00000000000063,179.99999999999972,250.0,230.00000000000043,189.9999999999995,259.9999999999998,240.00000000000023,220.00000000000063,209.9999999999991,200.00000000000108,259.9999999999998,169.99999999999994,250.00000000000176,199.9999999999993,230.00000000000043,209.9999999999973,240.000000000002,210.00000000000085,209.9999999999973,230.00000000000043,176.4630000000018,263.53699999999947,210.00000000000085,239.99999999999844,219.99999999999886,170.0000000000017,239.99999999999844,210.00000000000085,222.7889999999988,227.2110000000005,210.00000000000085,190.00000000000128,219.99999999999886,230.00000000000043,237.6189999999987,212.3810000000006,240.000000000002,219.99999999999886
NR,VN1,1,VN2,210.00000000000085,209.9999999999991,240.00000000000023,230.00000000000043,230.00000000000043,240.00000000000023,189.9999999999995,230.00000000000043,219.99999999999886,240.00000000000023,200.00000000000108,219.99999999999886,250.0,220.00000000000063,179.99999999999972,230.00000000000043,199.9999999999993,240.00000000000023,210.00000000000085,240.00000000000023,199.9999999999993,219.99999999999886,210.00000000000085,219.99999999999886,179.99999999999972,280.00000000000114,199.9999999999993,250.0,179.99999999999972,250.0,179.99999999999972,230.00000000000043,210.00000000000085,219.99999999999886,210.00000000000085,220.00000000000242,229.99999999999687,220.00000000000242,209.9999999999973,200.00000000000284,199.9999999999993,250.0,210.00000000000085,239.99999999999844,219.99999999999886,220.00000000000242
NR,VN1,1,VA,220.00000000000063,240.00000000000023,199.9999999999993,220.00000000000063,250.0,209.9999999999991,250.0,179.99999999999972,240.00000000000023,180.00000000000148,250.0,229.99999999999864,220.00000000000063,199.9999999999993,220.00000000000063,240.00000000000023,219.99999999999886,210.00000000000085,210.00000000000085,219.99999999999886,219.99999999999886,220.00000000000242,179.99999999999972,259.999999999998,230.00000000000043,199.9999999999993,230.00000000000043,210.00000000000085,170.0000000000017,259.999999999998,219.99999999999886,220.00000000000242,230.00000000000043,209.9999999999973,220.00000000000242,210.00000000000085,219.99999999999886,210.00000000000085,219.99999999999886,219.99999999999886,210.00000000000085,230.00000000000043,210.00000000000085,230.00000000000043,219.99999999999886,210.00000000000085
NR,VN1,1,VC,220.00000000000063,220.00000000000063,229.99999999999864,230.00000000000043,210.00000000000085,229.99999999999864,210.00000000000085,209.9999999999991,240.00000000000023,210.00000000000085,240.00000000000023,229.99999999999864,200.00000000000108,241.6330000000002,208.97899999999936,169.79599999999982,235.10199999999946,248.1629999999999,226.32700000000128,219.99999999999886,199.9999999999993,200.00000000000284,229.99999999999687,190.00000000000128,269.99999999999955,210.00000000000085,230.00000000000043,210.00000000000085,230.00000000000043,219.99999999999886,210.00000000000085,209.9999999999973,220.00000000000242,209.9999999999973,200.00000000000284,259.999999999998,210.00000000000085,210.00000000000085,179.99999999999972,239.99999999999844,220.00000000000242,209.9999999999973,220.00000000000242,209.9999999999973,210.00000000000085,260.0000000000016
NR,VN1,2,VN1,230.00000000000043,200.00000000000108,219.99999999999886,210.00000000000085,240.00000000000023,209.9999999999991,220.00000000000063,230.00000000000043,219.99999999999886,220.00000000000063,169.99999999999994,269.99999999999955,191.9050000000002,200.272,227.82300000000077,219.99999999999886,189.9999999999995,190.00000000000128,259.9999999999998,169.99999999999994,259.9999999999998,200.00000000000108,209.9999999999973,240.000000000002,230.00000000000043,199.9999999999993,210.00000000000085,210.00000000000085,189.99999999999773,199.9999999999993,260.0000000000016,190.00000000000128,219.99999999999886,230.00000000000043,199.9999999999993,210.00000000000085,219.99999999999886,210.00000000000085,219.99999999999886,199.9999999999993,240.000000000002,189.99999999999773,236.73500000000303,223.26499999999783,240.000000000002,229.99999999999687
NR,VN1,2,VN2,220.00000000000063,230.00000000000043,219.99999999999886,210.00000000000085,220.00000000000063,229.99999999999864,210.00000000000085,209.9999999999991,220.00000000000063,220.00000000000063,219.99999999999886,220.00000000000063,210.00000000000085,209.5919999999989,169.79599999999982,240.61200000000048,230.00000000000043,209.9999999999991,190.00000000000128,250.0,189.9999999999995,220.00000000000063,209.9999999999973,200.00000000000284,230.00000000000043,219.99999999999886,230.00000000000043,210.00000000000085,219.99999999999886,219.99999999999886,219.99999999999886,220.00000000000242,210.00000000000085,209.9999999999973,200.00000000000284,219.99999999999886,210.00000000000085,219.99999999999886,210.00000000000085,219.99999999999886,210.00000000000085,230.00000000000043,199.9999999999993,219.99999999999886,210.00000000000085,239.99999999999844
NR,VN1,2,VA,230.00000000000043,189.9999999999995,230.00000000000043,210.00000000000085,230.00000000000043,209.9999999999991,220.00000000000063,219.99999999999886,220.00000000000063,189.9999999999995,240.00000000000023,160.00000000000014,259.9999999999998,210.00000000000085,229.99999999999864,220.00000000000063,230.00000000000043,209.9999999999991,169.99999999999994,230.00000000000043,200.00000000000108,229.99999999999864,170.0000000000017,269.99999999999955,219.99999999999886,190.00000000000128,230.00000000000043,160.00000000000014,279.9999999999976,210.00000000000085,210.00000000000085,219.99999999999886,210.00000000000085,230.00000000000043,210.00000000000085,209.9999999999973,179.99999999999972,210.00000000000085,240.000000000002,209.9999999999973,200.00000000000284,219.99999999999886,250.0,219.99999999999886,230.00000000000043,199.9999999999993
NR,VN1,2,VC,255.76000000000045,220.00000000000063,229.99999999999864,200.00000000000108,230.00000000000043,169.99999999999994,250.0,189.9999999999995,259.9999999999998,220.00000000000063,179.99999999999972,240.00000000000023,230.00000000000043,258.93399999999997,181.06599999999952,210.7709999999994,189.22900000000098,229.99999999999864,190.00000000000128,240.00000000000023,219.99999999999886,170.0000000000017,250.0,160.00000000000014,259.999999999998,170.0000000000017,259.999999999998,230.00000000000043,210.00000000000085,189.99999999999773,250.0,210.00000000000085,220.00000000000242,209.9999999999973,179.99999999999972,260.0000000000016,210.00000000000085,209.9999999999973,180.00000000000327,229.99999999999687,250.0,200.00000000000284,189.99999999999773,230.00000000000043,230.00000000000043,230.00000000000043
NR,VN1,3,VN1,250.0,139.9999999999988,270.00000000000136,189.9999999999995,240.00000000000023,209.9999999999991,210.00000000000085,240.00000000000023,229.99999999999864,220.00000000000063,210.00000000000085,209.9999999999991,210.00000000000085,219.99999999999886,190.00000000000128,199.9999999999993,220.00000000000063,199.9999999999993,220.00000000000063,239.99999999999844,220.00000000000063,189.9999999999995,220.00000000000242,219.99999999999886,230.00000000000043,189.99999999999773,260.0000000000016,169.99999999999815,196.73500000000033,183.26500000000223,239.99999999999844,230.00000000000043,219.99999999999886,210.00000000000085,170.0000000000017,239.99999999999844,219.99999999999886,200.00000000000284,219.99999999999886,199.9999999999993,230.00000000000043,199.9999999999993,248.07300000000154,191.92699999999974,230.00000000000043,209.9999999999973
NR,VN1,3,VN2,209.9999999999991,190.00000000000128,219.99999999999886,230.00000000000043,220.00000000000063,219.99999999999886,210.00000000000085,199.9999999999993,240.00000000000023,230.00000000000043,189.9999999999995,240.00000000000023,189.9999999999995,190.6119999999998,259.3880000000013,209.9999999999991,200.00000000000108,219.99999999999886,200.00000000000108,209.9999999999991,230.00000000000043,199.9999999999993,209.9999999999991,210.00000000000085,240.000000000002,199.9999999999993,219.99999999999886,199.9999999999993,210.00000000000085,219.99999999999886,210.00000000000085,219.99999999999886,230.00000000000043,210.00000000000085,199.9999999999993,200.00000000000284,219.99999999999886,210.00000000000085,209.9999999999973,220.00000000000242,219.99999999999886,210.00000000000085,177.1199999999986,262.8799999999991,230.00000000000043,210.00000000000085
